"","Terms","Count","Probability"
"2141","was set",4,0.000116387337057728
"2142","was still",4,0.000116387337057728
"2143","was taken",4,0.000116387337057728
"2144","was using",4,0.000116387337057728
"2145","watching a",4,0.000116387337057728
"2146","way too",4,0.000116387337057728
"2147","we also",4,0.000116387337057728
"2148","we could",4,0.000116387337057728
"2149","we see",4,0.000116387337057728
"2150","we should",4,0.000116387337057728
"2151","we ve",4,0.000116387337057728
"2152","week to",4,0.000116387337057728
"2153","well have",4,0.000116387337057728
"2154","went on",4,0.000116387337057728
"2155","were on",4,0.000116387337057728
"2156","were the",4,0.000116387337057728
"2157","what are",4,0.000116387337057728
"2158","what do",4,0.000116387337057728
"2159","what happened",4,0.000116387337057728
"2160","what s",4,0.000116387337057728
"2161","what this",4,0.000116387337057728
"2162","what we",4,0.000116387337057728
"2163","when its",4,0.000116387337057728
"2164","where she",4,0.000116387337057728
"2165","where we",4,0.000116387337057728
"2166","white house",4,0.000116387337057728
"2167","who will",4,0.000116387337057728
"2168","why are",4,0.000116387337057728
"2169","will come",4,0.000116387337057728
"2170","will get",4,0.000116387337057728
"2171","will go",4,0.000116387337057728
"2172","wine and",4,0.000116387337057728
"2173","with each",4,0.000116387337057728
"2174","with one",4,0.000116387337057728
"2175","with somebody",4,0.000116387337057728
"2176","without the",4,0.000116387337057728
"2177","won t",4,0.000116387337057728
"2178","wonder if",4,0.000116387337057728
"2179","work in",4,0.000116387337057728
"2180","worked for",4,0.000116387337057728
"2181","world of",4,0.000116387337057728
"2182","world to",4,0.000116387337057728
"2183","worry about",4,0.000116387337057728
"2184","worth it",4,0.000116387337057728
"2185","would get",4,0.000116387337057728
"2186","write it",4,0.000116387337057728
"2187","yeah i",4,0.000116387337057728
"2188","year for",4,0.000116387337057728
"2189","year he",4,0.000116387337057728
"2190","year in",4,0.000116387337057728
"2191","year old",4,0.000116387337057728
"2192","years before",4,0.000116387337057728
"2193","years later",4,0.000116387337057728
"2194","yet to",4,0.000116387337057728
"2195","you a",4,0.000116387337057728
"2196","you ever",4,0.000116387337057728
"2197","you feel",4,0.000116387337057728
"2198","you find",4,0.000116387337057728
"2199","you i",4,0.000116387337057728
"2200","you may",4,0.000116387337057728
"2201","you need",4,0.000116387337057728
"2202","you never",4,0.000116387337057728
"2203","a broken",3,8.72905027932961e-05
"2204","a building",3,8.72905027932961e-05
"2205","a card",3,8.72905027932961e-05
"2206","a career",3,8.72905027932961e-05
"2207","a certain",3,8.72905027932961e-05
"2208","a company",3,8.72905027932961e-05
"2209","a crime",3,8.72905027932961e-05
"2210","a deep",3,8.72905027932961e-05
"2211","a delicious",3,8.72905027932961e-05
"2212","a direct",3,8.72905027932961e-05
"2213","a fabulous",3,8.72905027932961e-05
"2214","a fair",3,8.72905027932961e-05
"2215","a favorite",3,8.72905027932961e-05
"2216","a fight",3,8.72905027932961e-05
"2217","a film",3,8.72905027932961e-05
"2218","a foot",3,8.72905027932961e-05
"2219","a guy",3,8.72905027932961e-05
"2220","a handful",3,8.72905027932961e-05
"2221","a higher",3,8.72905027932961e-05
"2222","a home",3,8.72905027932961e-05
"2223","a lack",3,8.72905027932961e-05
"2224","a larger",3,8.72905027932961e-05
"2225","a life",3,8.72905027932961e-05
"2226","a link",3,8.72905027932961e-05
"2227","a list",3,8.72905027932961e-05
"2228","a low",3,8.72905027932961e-05
"2229","a male",3,8.72905027932961e-05
"2230","a mistake",3,8.72905027932961e-05
"2231","a move",3,8.72905027932961e-05
"2232","a national",3,8.72905027932961e-05
"2233","a perfect",3,8.72905027932961e-05
"2234","a place",3,8.72905027932961e-05
"2235","a player",3,8.72905027932961e-05
"2236","a problem",3,8.72905027932961e-05
"2237","a recent",3,8.72905027932961e-05
"2238","a regular",3,8.72905027932961e-05
"2239","a residence",3,8.72905027932961e-05
"2240","a right",3,8.72905027932961e-05
"2241","a room",3,8.72905027932961e-05
"2242","a row",3,8.72905027932961e-05
"2243","a runner",3,8.72905027932961e-05
"2244","a scene",3,8.72905027932961e-05
"2245","a senior",3,8.72905027932961e-05
"2246","a sharp",3,8.72905027932961e-05
"2247","a shot",3,8.72905027932961e-05
"2248","a similar",3,8.72905027932961e-05
"2249","a song",3,8.72905027932961e-05
"2250","a space",3,8.72905027932961e-05
"2251","a target",3,8.72905027932961e-05
"2252","a tasty",3,8.72905027932961e-05
"2253","a text",3,8.72905027932961e-05
"2254","a trip",3,8.72905027932961e-05
"2255","a variety",3,8.72905027932961e-05
"2256","a viable",3,8.72905027932961e-05
"2257","a video",3,8.72905027932961e-05
"2258","a wedding",3,8.72905027932961e-05
"2259","a weekend",3,8.72905027932961e-05
"2260","a whole",3,8.72905027932961e-05
"2261","a wide",3,8.72905027932961e-05
"2262","a winner",3,8.72905027932961e-05
"2263","a with",3,8.72905027932961e-05
"2264","a word",3,8.72905027932961e-05
"2265","about people",3,8.72905027932961e-05
"2266","about pm",3,8.72905027932961e-05
"2267","about to",3,8.72905027932961e-05
"2268","access to",3,8.72905027932961e-05
"2269","act of",3,8.72905027932961e-05
"2270","advised indexes",3,8.72905027932961e-05
"2271","afraid of",3,8.72905027932961e-05
"2272","african american",3,8.72905027932961e-05
"2273","after dinner",3,8.72905027932961e-05
"2274","after reading",3,8.72905027932961e-05
"2275","after time",3,8.72905027932961e-05
"2276","again and",3,8.72905027932961e-05
"2277","again at",3,8.72905027932961e-05
"2278","again the",3,8.72905027932961e-05
"2279","agency that",3,8.72905027932961e-05
"2280","agreed that",3,8.72905027932961e-05
"2281","air and",3,8.72905027932961e-05
"2282","all his",3,8.72905027932961e-05
"2283","all know",3,8.72905027932961e-05
"2284","all my",3,8.72905027932961e-05
"2285","allowed to",3,8.72905027932961e-05
"2286","alongside the",3,8.72905027932961e-05
"2287","already been",3,8.72905027932961e-05
"2288","already had",3,8.72905027932961e-05
"2289","already has",3,8.72905027932961e-05
"2290","also a",3,8.72905027932961e-05
"2291","also be",3,8.72905027932961e-05
"2292","also do",3,8.72905027932961e-05
"2293","also i",3,8.72905027932961e-05
"2294","also in",3,8.72905027932961e-05
"2295","also wanted",3,8.72905027932961e-05
"2296","am glad",3,8.72905027932961e-05
"2297","am in",3,8.72905027932961e-05
"2298","am on",3,8.72905027932961e-05
"2299","am sure",3,8.72905027932961e-05
"2300","am the",3,8.72905027932961e-05
"2301","am to",3,8.72905027932961e-05
"2302","america s",3,8.72905027932961e-05
"2303","an average",3,8.72905027932961e-05
"2304","an awesome",3,8.72905027932961e-05
"2305","an easy",3,8.72905027932961e-05
"2306","an education",3,8.72905027932961e-05
"2307","an email",3,8.72905027932961e-05
"2308","an event",3,8.72905027932961e-05
"2309","an idea",3,8.72905027932961e-05
"2310","an important",3,8.72905027932961e-05
"2311","an independent",3,8.72905027932961e-05
"2312","an interesting",3,8.72905027932961e-05
"2313","an open",3,8.72905027932961e-05
"2314","an unprecedented",3,8.72905027932961e-05
"2315","and at",3,8.72905027932961e-05
"2316","and became",3,8.72905027932961e-05
"2317","and because",3,8.72905027932961e-05
"2318","and being",3,8.72905027932961e-05
"2319","and better",3,8.72905027932961e-05
"2320","and beyond",3,8.72905027932961e-05
"2321","and community",3,8.72905027932961e-05
"2322","and cons",3,8.72905027932961e-05
"2323","and did",3,8.72905027932961e-05
"2324","and do",3,8.72905027932961e-05
"2325","and does",3,8.72905027932961e-05
"2326","and everything",3,8.72905027932961e-05
"2327","and give",3,8.72905027932961e-05
"2328","and grow",3,8.72905027932961e-05
"2329","and high",3,8.72905027932961e-05
"2330","and home",3,8.72905027932961e-05
"2331","and john",3,8.72905027932961e-05
"2332","and keep",3,8.72905027932961e-05
"2333","and killed",3,8.72905027932961e-05
"2334","and let",3,8.72905027932961e-05
"2335","and never",3,8.72905027932961e-05
"2336","and people",3,8.72905027932961e-05
"2337","and political",3,8.72905027932961e-05
"2338","and right",3,8.72905027932961e-05
"2339","and screamed",3,8.72905027932961e-05
"2340","and serve",3,8.72905027932961e-05
"2341","and shes",3,8.72905027932961e-05
"2342","and soiled",3,8.72905027932961e-05
"2343","and television",3,8.72905027932961e-05
"2344","and thats",3,8.72905027932961e-05
"2345","and theyve",3,8.72905027932961e-05
"2346","and thin",3,8.72905027932961e-05
"2347","and time",3,8.72905027932961e-05
"2348","and took",3,8.72905027932961e-05
"2349","and try",3,8.72905027932961e-05
"2350","and two",3,8.72905027932961e-05
"2351","and very",3,8.72905027932961e-05
"2352","and watching",3,8.72905027932961e-05
"2353","and your",3,8.72905027932961e-05
"2354","any more",3,8.72905027932961e-05
"2355","any questions",3,8.72905027932961e-05
"2356","anything else",3,8.72905027932961e-05
"2357","are able",3,8.72905027932961e-05
"2358","are back",3,8.72905027932961e-05
"2359","are being",3,8.72905027932961e-05
"2360","are expected",3,8.72905027932961e-05
"2361","are getting",3,8.72905027932961e-05
"2362","are going",3,8.72905027932961e-05
"2363","are looking",3,8.72905027932961e-05
"2364","are more",3,8.72905027932961e-05
"2365","are most",3,8.72905027932961e-05
"2366","are much",3,8.72905027932961e-05
"2367","are other",3,8.72905027932961e-05
"2368","are really",3,8.72905027932961e-05
"2369","area of",3,8.72905027932961e-05
"2370","around a",3,8.72905027932961e-05
"2371","around am",3,8.72905027932961e-05
"2372","art in",3,8.72905027932961e-05
"2373","art of",3,8.72905027932961e-05
"2374","as am",3,8.72905027932961e-05
"2375","as far",3,8.72905027932961e-05
"2376","as for",3,8.72905027932961e-05
"2377","as if",3,8.72905027932961e-05
"2378","as long",3,8.72905027932961e-05
"2379","as many",3,8.72905027932961e-05
"2380","as my",3,8.72905027932961e-05
"2381","as that",3,8.72905027932961e-05
"2382","asked me",3,8.72905027932961e-05
"2383","at about",3,8.72905027932961e-05
"2384","at an",3,8.72905027932961e-05
"2385","at every",3,8.72905027932961e-05
"2386","at just",3,8.72905027932961e-05
"2387","at or",3,8.72905027932961e-05
"2388","at our",3,8.72905027932961e-05
"2389","at risk",3,8.72905027932961e-05
"2390","at some",3,8.72905027932961e-05
"2391","at that",3,8.72905027932961e-05
"2392","attempt to",3,8.72905027932961e-05
"2393","august and",3,8.72905027932961e-05
"2394","available at",3,8.72905027932961e-05
"2395","aware that",3,8.72905027932961e-05
"2396","away with",3,8.72905027932961e-05
"2397","axel foley",3,8.72905027932961e-05
"2398","back home",3,8.72905027932961e-05
"2399","bad for",3,8.72905027932961e-05
"2400","barnes and",3,8.72905027932961e-05
"2401","be at",3,8.72905027932961e-05
"2402","be back",3,8.72905027932961e-05
"2403","be built",3,8.72905027932961e-05
"2404","be done",3,8.72905027932961e-05
"2405","be heard",3,8.72905027932961e-05
"2406","be held",3,8.72905027932961e-05
"2407","be here",3,8.72905027932961e-05
"2408","be home",3,8.72905027932961e-05
"2409","be honest",3,8.72905027932961e-05
"2410","be one",3,8.72905027932961e-05
"2411","be sick",3,8.72905027932961e-05
"2412","be so",3,8.72905027932961e-05
"2413","be there",3,8.72905027932961e-05
"2414","be very",3,8.72905027932961e-05
"2415","be willing",3,8.72905027932961e-05
"2416","be wrong",3,8.72905027932961e-05
"2417","beauty of",3,8.72905027932961e-05
"2418","because you",3,8.72905027932961e-05
"2419","been made",3,8.72905027932961e-05
"2420","been the",3,8.72905027932961e-05
"2421","been trying",3,8.72905027932961e-05
"2422","been very",3,8.72905027932961e-05
"2423","before he",3,8.72905027932961e-05
"2424","before they",3,8.72905027932961e-05
"2425","behalf of",3,8.72905027932961e-05
"2426","being and",3,8.72905027932961e-05
"2427","being used",3,8.72905027932961e-05
"2428","below the",3,8.72905027932961e-05
"2429","better in",3,8.72905027932961e-05
"2430","better with",3,8.72905027932961e-05
"2431","beverly hills",3,8.72905027932961e-05
"2432","big east",3,8.72905027932961e-05
"2433","bit more",3,8.72905027932961e-05
"2434","blog and",3,8.72905027932961e-05
"2435","book about",3,8.72905027932961e-05
"2436","book in",3,8.72905027932961e-05
"2437","bottom of",3,8.72905027932961e-05
"2438","box from",3,8.72905027932961e-05
"2439","bring to",3,8.72905027932961e-05
"2440","brought in",3,8.72905027932961e-05
"2441","brought up",3,8.72905027932961e-05
"2442","bud light",3,8.72905027932961e-05
"2443","busy with",3,8.72905027932961e-05
"2444","but a",3,8.72905027932961e-05
"2445","but did",3,8.72905027932961e-05
"2446","but his",3,8.72905027932961e-05
"2447","but im",3,8.72905027932961e-05
"2448","but instead",3,8.72905027932961e-05
"2449","but like",3,8.72905027932961e-05
"2450","but on",3,8.72905027932961e-05
"2451","but only",3,8.72905027932961e-05
"2452","but still",3,8.72905027932961e-05
"2453","but there",3,8.72905027932961e-05
"2454","but these",3,8.72905027932961e-05
"2455","by his",3,8.72905027932961e-05
"2456","by it",3,8.72905027932961e-05
"2457","by our",3,8.72905027932961e-05
"2458","by this",3,8.72905027932961e-05
"2459","call it",3,8.72905027932961e-05
"2460","called me",3,8.72905027932961e-05
"2461","came back",3,8.72905027932961e-05
"2462","came from",3,8.72905027932961e-05
"2463","can bring",3,8.72905027932961e-05
"2464","can just",3,8.72905027932961e-05
"2465","can only",3,8.72905027932961e-05
"2466","can still",3,8.72905027932961e-05
"2467","can we",3,8.72905027932961e-05
"2468","cant believe",3,8.72905027932961e-05
"2469","cant even",3,8.72905027932961e-05
"2470","cant think",3,8.72905027932961e-05
"2471","care for",3,8.72905027932961e-05
"2472","case and",3,8.72905027932961e-05
"2473","case you",3,8.72905027932961e-05
"2474","cases the",3,8.72905027932961e-05
"2475","center in",3,8.72905027932961e-05
"2476","chairman and",3,8.72905027932961e-05
"2477","chance of",3,8.72905027932961e-05
"2478","change in",3,8.72905027932961e-05
"2479","check out",3,8.72905027932961e-05
"2480","chief executive",3,8.72905027932961e-05
"2481","china and",3,8.72905027932961e-05
"2482","chocolate cake",3,8.72905027932961e-05
"2483","choose to",3,8.72905027932961e-05
"2484","christ in",3,8.72905027932961e-05
"2485","christie said",3,8.72905027932961e-05
"2486","city is",3,8.72905027932961e-05
"2487","city s",3,8.72905027932961e-05
"2488","city that",3,8.72905027932961e-05
"2489","civil rights",3,8.72905027932961e-05
"2490","combination of",3,8.72905027932961e-05
"2491","come on",3,8.72905027932961e-05
"2492","come out",3,8.72905027932961e-05
"2493","comes in",3,8.72905027932961e-05
"2494","coming soon",3,8.72905027932961e-05
"2495","company has",3,8.72905027932961e-05
"2496","compared to",3,8.72905027932961e-05
"2497","continued to",3,8.72905027932961e-05
"2498","control of",3,8.72905027932961e-05
"2499","copy of",3,8.72905027932961e-05
"2500","cost of",3,8.72905027932961e-05
"2501","county sheriff",3,8.72905027932961e-05
"2502","course of",3,8.72905027932961e-05
"2503","course the",3,8.72905027932961e-05
"2504","course there",3,8.72905027932961e-05
"2505","court in",3,8.72905027932961e-05
"2506","court of",3,8.72905027932961e-05
"2507","covered by",3,8.72905027932961e-05
"2508","covers the",3,8.72905027932961e-05
"2509","create the",3,8.72905027932961e-05
"2510","cut in",3,8.72905027932961e-05
"2511","dance with",3,8.72905027932961e-05
"2512","day a",3,8.72905027932961e-05
"2513","day for",3,8.72905027932961e-05
"2514","day there",3,8.72905027932961e-05
"2515","days later",3,8.72905027932961e-05
"2516","days of",3,8.72905027932961e-05
"2517","deal with",3,8.72905027932961e-05
"2518","decide to",3,8.72905027932961e-05
"2519","definition of",3,8.72905027932961e-05
"2520","depending on",3,8.72905027932961e-05
"2521","describe a",3,8.72905027932961e-05
"2522","describe it",3,8.72905027932961e-05
"2523","desire to",3,8.72905027932961e-05
"2524","died of",3,8.72905027932961e-05
"2525","director of",3,8.72905027932961e-05
"2526","do and",3,8.72905027932961e-05
"2527","do anything",3,8.72905027932961e-05
"2528","do our",3,8.72905027932961e-05
"2529","do something",3,8.72905027932961e-05
"2530","do the",3,8.72905027932961e-05
"2531","do to",3,8.72905027932961e-05
"2532","do what",3,8.72905027932961e-05
"2533","do your",3,8.72905027932961e-05
"2534","does it",3,8.72905027932961e-05
"2535","does this",3,8.72905027932961e-05
"2536","doing it",3,8.72905027932961e-05
"2537","doing well",3,8.72905027932961e-05
"2538","dont like",3,8.72905027932961e-05
"2539","dont see",3,8.72905027932961e-05
"2540","dont think",3,8.72905027932961e-05
"2541","dont worry",3,8.72905027932961e-05
"2542","down and",3,8.72905027932961e-05
"2543","during this",3,8.72905027932961e-05
"2544","each day",3,8.72905027932961e-05
"2545","early detection",3,8.72905027932961e-05
"2546","early s",3,8.72905027932961e-05
"2547","editing and",3,8.72905027932961e-05
"2548","education and",3,8.72905027932961e-05
"2549","eight years",3,8.72905027932961e-05
"2550","en route",3,8.72905027932961e-05
"2551","encouraged by",3,8.72905027932961e-05
"2552","end up",3,8.72905027932961e-05
"2553","enjoy a",3,8.72905027932961e-05
"2554","entitled to",3,8.72905027932961e-05
"2555","especially if",3,8.72905027932961e-05
"2556","even better",3,8.72905027932961e-05
"2557","even more",3,8.72905027932961e-05
"2558","even the",3,8.72905027932961e-05
"2559","even with",3,8.72905027932961e-05
"2560","everyone is",3,8.72905027932961e-05
"2561","everything that",3,8.72905027932961e-05
"2562","everything you",3,8.72905027932961e-05
"2563","exactly what",3,8.72905027932961e-05
"2564","excited for",3,8.72905027932961e-05
"2565","eye on",3,8.72905027932961e-05
"2566","fact it",3,8.72905027932961e-05
"2567","factor in",3,8.72905027932961e-05
"2568","failed to",3,8.72905027932961e-05
"2569","failing to",3,8.72905027932961e-05
"2570","far as",3,8.72905027932961e-05
"2571","favor of",3,8.72905027932961e-05
"2572","favorite to",3,8.72905027932961e-05
"2573","feeling of",3,8.72905027932961e-05
"2574","feelings for",3,8.72905027932961e-05
"2575","filed a",3,8.72905027932961e-05
"2576","find someone",3,8.72905027932961e-05
"2577","finished with",3,8.72905027932961e-05
"2578","fire and",3,8.72905027932961e-05
"2579","first and",3,8.72905027932961e-05
"2580","first few",3,8.72905027932961e-05
"2581","first half",3,8.72905027932961e-05
"2582","first installment",3,8.72905027932961e-05
"2583","fly in",3,8.72905027932961e-05
"2584","focused on",3,8.72905027932961e-05
"2585","focusing on",3,8.72905027932961e-05
"2586","for any",3,8.72905027932961e-05
"2587","for coming",3,8.72905027932961e-05
"2588","for doing",3,8.72905027932961e-05
"2589","for each",3,8.72905027932961e-05
"2590","for free",3,8.72905027932961e-05
"2591","for future",3,8.72905027932961e-05
"2592","for having",3,8.72905027932961e-05
"2593","for instance",3,8.72905027932961e-05
"2594","for making",3,8.72905027932961e-05
"2595","for one",3,8.72905027932961e-05
"2596","for taking",3,8.72905027932961e-05
"2597","for what",3,8.72905027932961e-05
"2598","found out",3,8.72905027932961e-05
"2599","found the",3,8.72905027932961e-05
"2600","freddie mac",3,8.72905027932961e-05
"2601","free of",3,8.72905027932961e-05
"2602","fresh and",3,8.72905027932961e-05
"2603","friday and",3,8.72905027932961e-05
"2604","friday at",3,8.72905027932961e-05
"2605","from another",3,8.72905027932961e-05
"2606","from barnes",3,8.72905027932961e-05
"2607","from me",3,8.72905027932961e-05
"2608","from our",3,8.72905027932961e-05
"2609","from that",3,8.72905027932961e-05
"2610","fruit and",3,8.72905027932961e-05
"2611","fun of",3,8.72905027932961e-05
"2612","funding for",3,8.72905027932961e-05
"2613","future of",3,8.72905027932961e-05
"2614","future the",3,8.72905027932961e-05
"2615","game the",3,8.72905027932961e-05
"2616","get an",3,8.72905027932961e-05
"2617","getting it",3,8.72905027932961e-05
"2618","getting their",3,8.72905027932961e-05
"2619","give them",3,8.72905027932961e-05
"2620","given the",3,8.72905027932961e-05
"2621","gives you",3,8.72905027932961e-05
"2622","glad that",3,8.72905027932961e-05
"2623","glad you",3,8.72905027932961e-05
"2624","go out",3,8.72905027932961e-05
"2625","going out",3,8.72905027932961e-05
"2626","going through",3,8.72905027932961e-05
"2627","gonna be",3,8.72905027932961e-05
"2628","good things",3,8.72905027932961e-05
"2629","got up",3,8.72905027932961e-05
"2630","great time",3,8.72905027932961e-05
"2631","grew up",3,8.72905027932961e-05
"2632","group the",3,8.72905027932961e-05
"2633","growing up",3,8.72905027932961e-05
"2634","guess that",3,8.72905027932961e-05
"2635","guys are",3,8.72905027932961e-05
"2636","ha i",3,8.72905027932961e-05
"2637","had and",3,8.72905027932961e-05
"2638","hadn t",3,8.72905027932961e-05
"2639","happens to",3,8.72905027932961e-05
"2640","happy birthday",3,8.72905027932961e-05
"2641","happy friday",3,8.72905027932961e-05
"2642","happy hour",3,8.72905027932961e-05
"2643","harry potter",3,8.72905027932961e-05
"2644","has already",3,8.72905027932961e-05
"2645","has also",3,8.72905027932961e-05
"2646","has gone",3,8.72905027932961e-05
"2647","has its",3,8.72905027932961e-05
"2648","has never",3,8.72905027932961e-05
"2649","has no",3,8.72905027932961e-05
"2650","has said",3,8.72905027932961e-05
"2651","has the",3,8.72905027932961e-05
"2652","have any",3,8.72905027932961e-05
"2653","have become",3,8.72905027932961e-05
"2654","have more",3,8.72905027932961e-05
"2655","have one",3,8.72905027932961e-05
"2656","have something",3,8.72905027932961e-05
"2657","have taken",3,8.72905027932961e-05
"2658","have two",3,8.72905027932961e-05
"2659","havent been",3,8.72905027932961e-05
"2660","he got",3,8.72905027932961e-05
"2661","he knows",3,8.72905027932961e-05
"2662","he may",3,8.72905027932961e-05
"2663","he sent",3,8.72905027932961e-05
"2664","he tells",3,8.72905027932961e-05
"2665","he took",3,8.72905027932961e-05
"2666","he went",3,8.72905027932961e-05
"2667","head of",3,8.72905027932961e-05
"2668","her feelings",3,8.72905027932961e-05
"2669","her husband",3,8.72905027932961e-05
"2670","her i",3,8.72905027932961e-05
"2671","her off",3,8.72905027932961e-05
"2672","her own",3,8.72905027932961e-05
"2673","her room",3,8.72905027932961e-05
"2674","her sons",3,8.72905027932961e-05
"2675","here are",3,8.72905027932961e-05
"2676","here at",3,8.72905027932961e-05
"2677","him but",3,8.72905027932961e-05
"2678","himself in",3,8.72905027932961e-05
"2679","his head",3,8.72905027932961e-05
"2680","his house",3,8.72905027932961e-05
"2681","his mother",3,8.72905027932961e-05
"2682","his name",3,8.72905027932961e-05
"2683","his own",3,8.72905027932961e-05
"2684","his th",3,8.72905027932961e-05
"2685","holds the",3,8.72905027932961e-05
"2686","honor roll",3,8.72905027932961e-05
"2687","honor society",3,8.72905027932961e-05
"2688","hour and",3,8.72905027932961e-05
"2689","how could",3,8.72905027932961e-05
"2690","how hard",3,8.72905027932961e-05
"2691","how my",3,8.72905027932961e-05
"2692","i already",3,8.72905027932961e-05
"2693","i are",3,8.72905027932961e-05
"2694","i be",3,8.72905027932961e-05
"2695","i been",3,8.72905027932961e-05
"2696","i bought",3,8.72905027932961e-05
"2697","i cannot",3,8.72905027932961e-05
"2698","i drank",3,8.72905027932961e-05
"2699","i drove",3,8.72905027932961e-05
"2700","i gave",3,8.72905027932961e-05
"2701","i give",3,8.72905027932961e-05
"2702","i go",3,8.72905027932961e-05
"2703","i hate",3,8.72905027932961e-05
"2704","i havent",3,8.72905027932961e-05
"2705","i kept",3,8.72905027932961e-05
"2706","i knew",3,8.72905027932961e-05
"2707","i make",3,8.72905027932961e-05
"2708","i must",3,8.72905027932961e-05
"2709","i only",3,8.72905027932961e-05
"2710","i started",3,8.72905027932961e-05
"2711","i suppose",3,8.72905027932961e-05
"2712","i take",3,8.72905027932961e-05
"2713","i tell",3,8.72905027932961e-05
"2714","i understand",3,8.72905027932961e-05
"2715","i wasn",3,8.72905027932961e-05
"2716","i watched",3,8.72905027932961e-05
"2717","i wonder",3,8.72905027932961e-05
"2718","idea of",3,8.72905027932961e-05
"2719","if a",3,8.72905027932961e-05
"2720","if im",3,8.72905027932961e-05
"2721","if its",3,8.72905027932961e-05
"2722","if youre",3,8.72905027932961e-05
"2723","ill go",3,8.72905027932961e-05
"2724","ill have",3,8.72905027932961e-05
"2725","ill never",3,8.72905027932961e-05
"2726","illegal immigrants",3,8.72905027932961e-05
"2727","im feeling",3,8.72905027932961e-05
"2728","im sure",3,8.72905027932961e-05
"2729","impossible past",3,8.72905027932961e-05
"2730","in advance",3,8.72905027932961e-05
"2731","in at",3,8.72905027932961e-05
"2732","in but",3,8.72905027932961e-05
"2733","in christ",3,8.72905027932961e-05
"2734","in college",3,8.72905027932961e-05
"2735","in control",3,8.72905027932961e-05
"2736","in each",3,8.72905027932961e-05
"2737","in early",3,8.72905027932961e-05
"2738","in favor",3,8.72905027932961e-05
"2739","in february",3,8.72905027932961e-05
"2740","in god",3,8.72905027932961e-05
"2741","in he",3,8.72905027932961e-05
"2742","in high",3,8.72905027932961e-05
"2743","in july",3,8.72905027932961e-05
"2744","in missouri",3,8.72905027932961e-05
"2745","in no",3,8.72905027932961e-05
"2746","in october",3,8.72905027932961e-05
"2747","in one",3,8.72905027932961e-05
"2748","in paris",3,8.72905027932961e-05
"2749","in parliament",3,8.72905027932961e-05
"2750","in person",3,8.72905027932961e-05
"2751","in school",3,8.72905027932961e-05
"2752","in spite",3,8.72905027932961e-05
"2753","in them",3,8.72905027932961e-05
"2754","in these",3,8.72905027932961e-05
"2755","in with",3,8.72905027932961e-05
"2756","information about",3,8.72905027932961e-05
"2757","inside of",3,8.72905027932961e-05
"2758","inside the",3,8.72905027932961e-05
"2759","interest in",3,8.72905027932961e-05
"2760","into each",3,8.72905027932961e-05
"2761","into this",3,8.72905027932961e-05
"2762","is accused",3,8.72905027932961e-05
"2763","is great",3,8.72905027932961e-05
"2764","is having",3,8.72905027932961e-05
"2765","is how",3,8.72905027932961e-05
"2766","is like",3,8.72905027932961e-05
"2767","is often",3,8.72905027932961e-05
"2768","is on",3,8.72905027932961e-05
"2769","is pretty",3,8.72905027932961e-05
"2770","is ready",3,8.72905027932961e-05
"2771","is watching",3,8.72905027932961e-05
"2772","is what",3,8.72905027932961e-05
"2773","is when",3,8.72905027932961e-05
"2774","issued a",3,8.72905027932961e-05
"2775","it also",3,8.72905027932961e-05
"2776","it but",3,8.72905027932961e-05
"2777","it came",3,8.72905027932961e-05
"2778","it didnt",3,8.72905027932961e-05
"2779","it down",3,8.72905027932961e-05
"2780","it feel",3,8.72905027932961e-05
"2781","it feels",3,8.72905027932961e-05
"2782","it from",3,8.72905027932961e-05
"2783","it looks",3,8.72905027932961e-05
"2784","it may",3,8.72905027932961e-05
"2785","it might",3,8.72905027932961e-05
"2786","it must",3,8.72905027932961e-05
"2787","it now",3,8.72905027932961e-05
"2788","it off",3,8.72905027932961e-05
"2789","it put",3,8.72905027932961e-05
"2790","it right",3,8.72905027932961e-05
"2791","it seems",3,8.72905027932961e-05
"2792","italy is",3,8.72905027932961e-05
"2793","its all",3,8.72905027932961e-05
"2794","its almost",3,8.72905027932961e-05
"2795","its been",3,8.72905027932961e-05
"2796","its built",3,8.72905027932961e-05
"2797","its good",3,8.72905027932961e-05
"2798","ive always",3,8.72905027932961e-05
"2799","jersey city",3,8.72905027932961e-05
"2800","job he",3,8.72905027932961e-05
"2801","join in",3,8.72905027932961e-05
"2802","journalist who",3,8.72905027932961e-05
"2803","juice and",3,8.72905027932961e-05
"2804","just don",3,8.72905027932961e-05
"2805","just finished",3,8.72905027932961e-05
"2806","just for",3,8.72905027932961e-05
"2807","just how",3,8.72905027932961e-05
"2808","just in",3,8.72905027932961e-05
"2809","just one",3,8.72905027932961e-05
"2810","just over",3,8.72905027932961e-05
"2811","just said",3,8.72905027932961e-05
"2812","just so",3,8.72905027932961e-05
"2813","just watched",3,8.72905027932961e-05
"2814","keep them",3,8.72905027932961e-05
"2815","keep up",3,8.72905027932961e-05
"2816","keep your",3,8.72905027932961e-05
"2817","key and",3,8.72905027932961e-05
"2818","kinds of",3,8.72905027932961e-05
"2819","knew what",3,8.72905027932961e-05
"2820","know me",3,8.72905027932961e-05
"2821","know who",3,8.72905027932961e-05
"2822","knowing that",3,8.72905027932961e-05
"2823","knowledge of",3,8.72905027932961e-05
"2824","last season",3,8.72905027932961e-05
"2825","last summer",3,8.72905027932961e-05
"2826","layer of",3,8.72905027932961e-05
