"","Terms","Count","Probability"
"760","about how to",2,0.000290444379901249
"761","about it i",2,0.000290444379901249
"762","about the big",2,0.000290444379901249
"763","about the impossible",2,0.000290444379901249
"764","about the people",2,0.000290444379901249
"765","about trying to",2,0.000290444379901249
"766","absolutely free of",2,0.000290444379901249
"767","accepted this resolution",2,0.000290444379901249
"768","according to a",2,0.000290444379901249
"769","add the garlic",2,0.000290444379901249
"770","add to that",2,0.000290444379901249
"771","add to the",2,0.000290444379901249
"772","added the details",2,0.000290444379901249
"773","after that i",2,0.000290444379901249
"774","after the recession",2,0.000290444379901249
"775","after the war",2,0.000290444379901249
"776","ahead of a",2,0.000290444379901249
"777","ahead of me",2,0.000290444379901249
"778","ahead of the",2,0.000290444379901249
"779","all at once",2,0.000290444379901249
"780","all i can",2,0.000290444379901249
"781","all need to",2,0.000290444379901249
"782","all of our",2,0.000290444379901249
"783","all of your",2,0.000290444379901249
"784","all over the",2,0.000290444379901249
"785","along with a",2,0.000290444379901249
"786","along with the",2,0.000290444379901249
"787","already had a",2,0.000290444379901249
"788","also calls for",2,0.000290444379901249
"789","also in the",2,0.000290444379901249
"790","also wanted to",2,0.000290444379901249
"791","always sunshine and",2,0.000290444379901249
"792","am a fan",2,0.000290444379901249
"793","am glad that",2,0.000290444379901249
"794","am going to",2,0.000290444379901249
"795","am i he",2,0.000290444379901249
"796","am in the",2,0.000290444379901249
"797","am trying to",2,0.000290444379901249
"798","amazon services llc",2,0.000290444379901249
"799","american red cross",2,0.000290444379901249
"800","among other things",2,0.000290444379901249
"801","amount of time",2,0.000290444379901249
"802","an act of",2,0.000290444379901249
"803","an average of",2,0.000290444379901249
"804","an edible arrangement",2,0.000290444379901249
"805","an hour and",2,0.000290444379901249
"806","an only child",2,0.000290444379901249
"807","an opportunity for",2,0.000290444379901249
"808","and a bunch",2,0.000290444379901249
"809","and a cook",2,0.000290444379901249
"810","and a couple",2,0.000290444379901249
"811","and a fine",2,0.000290444379901249
"812","and because of",2,0.000290444379901249
"813","and chief executive",2,0.000290444379901249
"814","and cons of",2,0.000290444379901249
"815","and don t",2,0.000290444379901249
"816","and for a",2,0.000290444379901249
"817","and for some",2,0.000290444379901249
"818","and get the",2,0.000290444379901249
"819","and have a",2,0.000290444379901249
"820","and he did",2,0.000290444379901249
"821","and he said",2,0.000290444379901249
"822","and high school",2,0.000290444379901249
"823","and his wife",2,0.000290444379901249
"824","and hover to",2,0.000290444379901249
"825","and i are",2,0.000290444379901249
"826","and i dont",2,0.000290444379901249
"827","and i feel",2,0.000290444379901249
"828","and i have",2,0.000290444379901249
"829","and i thought",2,0.000290444379901249
"830","and i will",2,0.000290444379901249
"831","and im not",2,0.000290444379901249
"832","and im sure",2,0.000290444379901249
"833","and in the",2,0.000290444379901249
"834","and is the",2,0.000290444379901249
"835","and it is",2,0.000290444379901249
"836","and make it",2,0.000290444379901249
"837","and my brothers",2,0.000290444379901249
"838","and no i",2,0.000290444379901249
"839","and not to",2,0.000290444379901249
"840","and now i",2,0.000290444379901249
"841","and now the",2,0.000290444379901249
"842","and on a",2,0.000290444379901249
"843","and on about",2,0.000290444379901249
"844","and once they",2,0.000290444379901249
"845","and one of",2,0.000290444379901249
"846","and pur e",2,0.000290444379901249
"847","and said the",2,0.000290444379901249
"848","and set aside",2,0.000290444379901249
"849","and sign up",2,0.000290444379901249
"850","and so forth",2,0.000290444379901249
"851","and st louis",2,0.000290444379901249
"852","and that s",2,0.000290444379901249
"853","and that the",2,0.000290444379901249
"854","and that was",2,0.000290444379901249
"855","and the dog",2,0.000290444379901249
"856","and the girls",2,0.000290444379901249
"857","and the journey",2,0.000290444379901249
"858","and the kids",2,0.000290444379901249
"859","and the other",2,0.000290444379901249
"860","and the rest",2,0.000290444379901249
"861","and the world",2,0.000290444379901249
"862","and then a",2,0.000290444379901249
"863","and then i",2,0.000290444379901249
"864","and then it",2,0.000290444379901249
"865","and then they",2,0.000290444379901249
"866","and then we",2,0.000290444379901249
"867","and there is",2,0.000290444379901249
"868","and those who",2,0.000290444379901249
"869","and to the",2,0.000290444379901249
"870","and try to",2,0.000290444379901249
"871","and visit the",2,0.000290444379901249
"872","and wait for",2,0.000290444379901249
"873","and we are",2,0.000290444379901249
"874","and what not",2,0.000290444379901249
"875","and within a",2,0.000290444379901249
"876","and yes i",2,0.000290444379901249
"877","and you can",2,0.000290444379901249
"878","any of them",2,0.000290444379901249
"879","apart from the",2,0.000290444379901249
"880","appears to be",2,0.000290444379901249
"881","appropriate for all",2,0.000290444379901249
"882","are a lot",2,0.000290444379901249
"883","are among the",2,0.000290444379901249
"884","are back in",2,0.000290444379901249
"885","are due to",2,0.000290444379901249
"886","are in a",2,0.000290444379901249
"887","are just a",2,0.000290444379901249
"888","are members of",2,0.000290444379901249
"889","are on the",2,0.000290444379901249
"890","are on their",2,0.000290444379901249
"891","are so many",2,0.000290444379901249
"892","are starting to",2,0.000290444379901249
"893","are trying to",2,0.000290444379901249
"894","army loyal to",2,0.000290444379901249
"895","around the corner",2,0.000290444379901249
"896","around the world",2,0.000290444379901249
"897","art in the",2,0.000290444379901249
"898","as a direct",2,0.000290444379901249
"899","as a friend",2,0.000290444379901249
"900","as a general",2,0.000290444379901249
"901","as a kid",2,0.000290444379901249
"902","as a result",2,0.000290444379901249
"903","as being a",2,0.000290444379901249
"904","as he is",2,0.000290444379901249
"905","as he seeks",2,0.000290444379901249
"906","as human beings",2,0.000290444379901249
"907","as i have",2,0.000290444379901249
"908","as i read",2,0.000290444379901249
"909","as i thought",2,0.000290444379901249
"910","as if i",2,0.000290444379901249
"911","as in the",2,0.000290444379901249
"912","as it gets",2,0.000290444379901249
"913","as of last",2,0.000290444379901249
"914","as that is",2,0.000290444379901249
"915","as the first",2,0.000290444379901249
"916","as they say",2,0.000290444379901249
"917","as they used",2,0.000290444379901249
"918","as to why",2,0.000290444379901249
"919","as with the",2,0.000290444379901249
"920","aspect of the",2,0.000290444379901249
"921","at all and",2,0.000290444379901249
"922","at all the",2,0.000290444379901249
"923","at am on",2,0.000290444379901249
"924","at lambertst louis",2,0.000290444379901249
"925","at least it",2,0.000290444379901249
"926","at least three",2,0.000290444379901249
"927","at some point",2,0.000290444379901249
"928","at that time",2,0.000290444379901249
"929","at the church",2,0.000290444379901249
"930","at the front",2,0.000290444379901249
"931","at the ncaa",2,0.000290444379901249
"932","at the top",2,0.000290444379901249
"933","at the university",2,0.000290444379901249
"934","at the white",2,0.000290444379901249
"935","at this point",2,0.000290444379901249
"936","at this stage",2,0.000290444379901249
"937","australian medical association",2,0.000290444379901249
"938","average rating of",2,0.000290444379901249
"939","aware of the",2,0.000290444379901249
"940","babies i lost",2,0.000290444379901249
"941","back of the",2,0.000290444379901249
"942","back to me",2,0.000290444379901249
"943","back to my",2,0.000290444379901249
"944","back to work",2,0.000290444379901249
"945","bad eating habits",2,0.000290444379901249
"946","barnes and nobles",2,0.000290444379901249
"947","based in the",2,0.000290444379901249
"948","be a great",2,0.000290444379901249
"949","be a war",2,0.000290444379901249
"950","be allowed to",2,0.000290444379901249
"951","be done in",2,0.000290444379901249
"952","be enough for",2,0.000290444379901249
"953","be in a",2,0.000290444379901249
"954","be out there",2,0.000290444379901249
"955","because i have",2,0.000290444379901249
"956","because i know",2,0.000290444379901249
"957","because it is",2,0.000290444379901249
"958","because the people",2,0.000290444379901249
"959","because there s",2,0.000290444379901249
"960","because they have",2,0.000290444379901249
"961","because you never",2,0.000290444379901249
"962","been a while",2,0.000290444379901249
"963","been going through",2,0.000290444379901249
"964","been going to",2,0.000290444379901249
"965","been in control",2,0.000290444379901249
"966","been sent to",2,0.000290444379901249
"967","before i got",2,0.000290444379901249
"968","before the season",2,0.000290444379901249
"969","beginning of an",2,0.000290444379901249
"970","begins with a",2,0.000290444379901249
"971","behind closed doors",2,0.000290444379901249
"972","being a good",2,0.000290444379901249
"973","being used as",2,0.000290444379901249
"974","being what it",2,0.000290444379901249
"975","believed to be",2,0.000290444379901249
"976","best city in",2,0.000290444379901249
"977","best friend a",2,0.000290444379901249
"978","better than i",2,0.000290444379901249
"979","between orthodoxy and",2,0.000290444379901249
"980","blow your mind",2,0.000290444379901249
"981","book in the",2,0.000290444379901249
"982","bottom of the",2,0.000290444379901249
"983","bring to a",2,0.000290444379901249
"984","bring up to",2,0.000290444379901249
"985","brings me to",2,0.000290444379901249
"986","bunch of us",2,0.000290444379901249
"987","business with the",2,0.000290444379901249
"988","but i also",2,0.000290444379901249
"989","but i am",2,0.000290444379901249
"990","but i do",2,0.000290444379901249
"991","but i have",2,0.000290444379901249
"992","but i just",2,0.000290444379901249
"993","but i would",2,0.000290444379901249
"994","but if you",2,0.000290444379901249
"995","but it s",2,0.000290444379901249
"996","but it wasnt",2,0.000290444379901249
"997","but not all",2,0.000290444379901249
"998","but now there",2,0.000290444379901249
"999","but that the",2,0.000290444379901249
"1000","but then again",2,0.000290444379901249
"1001","but then i",2,0.000290444379901249
"1002","but there was",2,0.000290444379901249
"1003","but theres a",2,0.000290444379901249
"1004","but these are",2,0.000290444379901249
"1005","but this is",2,0.000290444379901249
"1006","but we are",2,0.000290444379901249
"1007","but with a",2,0.000290444379901249
"1008","butter in a",2,0.000290444379901249
"1009","by a lack",2,0.000290444379901249
"1010","by all means",2,0.000290444379901249
"1011","by any means",2,0.000290444379901249
"1012","by far the",2,0.000290444379901249
"1013","by the end",2,0.000290444379901249
"1014","by the government",2,0.000290444379901249
"1015","c u dance",2,0.000290444379901249
"1016","call for a",2,0.000290444379901249
"1017","calls for a",2,0.000290444379901249
"1018","calories g protein",2,0.000290444379901249
"1019","came back and",2,0.000290444379901249
"1020","came from the",2,0.000290444379901249
"1021","can also do",2,0.000290444379901249
"1022","can be found",2,0.000290444379901249
"1023","can bring up",2,0.000290444379901249
"1024","can do to",2,0.000290444379901249
"1025","can use your",2,0.000290444379901249
"1026","cant even tell",2,0.000290444379901249
"1027","cant wait til",2,0.000290444379901249
"1028","carbohydrate g g",2,0.000290444379901249
"1029","case you are",2,0.000290444379901249
"1030","cell phone absolutely",2,0.000290444379901249
"1031","chairman and ceo",2,0.000290444379901249
"1032","chairman of the",2,0.000290444379901249
"1033","check it out",2,0.000290444379901249
"1034","check out the",2,0.000290444379901249
"1035","children with autism",2,0.000290444379901249
"1036","chocolate lava cake",2,0.000290444379901249
"1037","cholesterol mg sodium",2,0.000290444379901249
"1038","city in the",2,0.000290444379901249
"1039","class eanext classes",2,0.000290444379901249
"1040","clean the house",2,0.000290444379901249
"1041","click on the",2,0.000290444379901249
"1042","close to the",2,0.000290444379901249
"1043","closer we come",2,0.000290444379901249
"1044","college and high",2,0.000290444379901249
"1045","come back to",2,0.000290444379901249
"1046","come to life",2,0.000290444379901249
"1047","comes down to",2,0.000290444379901249
"1048","comment on the",2,0.000290444379901249
"1049","complain when i",2,0.000290444379901249
"1050","connected with you",2,0.000290444379901249
"1051","control of the",2,0.000290444379901249
"1052","copy of minettes",2,0.000290444379901249
"1053","couch next to",2,0.000290444379901249
"1054","could be a",2,0.000290444379901249
"1055","could go on",2,0.000290444379901249
"1056","could hear it",2,0.000290444379901249
"1057","county sheriffs office",2,0.000290444379901249
"1058","couple of days",2,0.000290444379901249
"1059","couple of weeks",2,0.000290444379901249
"1060","couple of years",2,0.000290444379901249
"1061","course there are",2,0.000290444379901249
"1062","critique of your",2,0.000290444379901249
"1063","cuts to the",2,0.000290444379901249
"1064","d like to",2,0.000290444379901249
"1065","dance with somebody",2,0.000290444379901249
"1066","days from the",2,0.000290444379901249
"1067","days later the",2,0.000290444379901249
"1068","days of the",2,0.000290444379901249
"1069","department of agriculture",2,0.000290444379901249
"1070","department of transportation",2,0.000290444379901249
"1071","depends on the",2,0.000290444379901249
"1072","deserve to be",2,0.000290444379901249
"1073","details of the",2,0.000290444379901249
"1074","detection and treatment",2,0.000290444379901249
"1075","did i tell",2,0.000290444379901249
"1076","did not see",2,0.000290444379901249
"1077","didn t make",2,0.000290444379901249
"1078","didn t want",2,0.000290444379901249
"1079","dinner only workshop",2,0.000290444379901249
"1080","dinnerworkshop dinner only",2,0.000290444379901249
"1081","display from the",2,0.000290444379901249
"1082","do i know",2,0.000290444379901249
"1083","do not include",2,0.000290444379901249
"1084","do not know",2,0.000290444379901249
"1085","do not like",2,0.000290444379901249
"1086","do so the",2,0.000290444379901249
"1087","do that with",2,0.000290444379901249
"1088","do the work",2,0.000290444379901249
"1089","do with the",2,0.000290444379901249
"1090","do you have",2,0.000290444379901249
"1091","do you like",2,0.000290444379901249
"1092","doctor took her",2,0.000290444379901249
"1093","does not matter",2,0.000290444379901249
"1094","doesn t complain",2,0.000290444379901249
"1095","don t trust",2,0.000290444379901249
"1096","dont even know",2,0.000290444379901249
"1097","dont know if",2,0.000290444379901249
"1098","down memory lane",2,0.000290444379901249
"1099","dram shop notice",2,0.000290444379901249
"1100","during the first",2,0.000290444379901249
"1101","during the month",2,0.000290444379901249
"1102","each muffin cup",2,0.000290444379901249
"1103","each of the",2,0.000290444379901249
"1104","earlier in the",2,0.000290444379901249
"1105","earlier this month",2,0.000290444379901249
"1106","earlier this week",2,0.000290444379901249
"1107","early detection and",2,0.000290444379901249
"1108","early in the",2,0.000290444379901249
"1109","edible arrangement for",2,0.000290444379901249
"1110","enjoying their morning",2,0.000290444379901249
"1111","enough money to",2,0.000290444379901249
"1112","enough to start",2,0.000290444379901249
"1113","entry in the",2,0.000290444379901249
"1114","envelope from stitchcom",2,0.000290444379901249
"1115","especially if theyre",2,0.000290444379901249
"1116","especially in a",2,0.000290444379901249
"1117","even better and",2,0.000290444379901249
"1118","even if they",2,0.000290444379901249
"1119","even know what",2,0.000290444379901249
"1120","even tell you",2,0.000290444379901249
"1121","even with the",2,0.000290444379901249
"1122","every time i",2,0.000290444379901249
"1123","every time you",2,0.000290444379901249
"1124","everyone has a",2,0.000290444379901249
"1125","examples of the",2,0.000290444379901249
"1126","excited for the",2,0.000290444379901249
"1127","excited to see",2,0.000290444379901249
"1128","eye on the",2,0.000290444379901249
"1129","fact it s",2,0.000290444379901249
"1130","faith and morals",2,0.000290444379901249
"1131","family and friends",2,0.000290444379901249
"1132","family members of",2,0.000290444379901249
"1133","favorite to win",2,0.000290444379901249
"1134","federal appeals court",2,0.000290444379901249
"1135","feel as if",2,0.000290444379901249
"1136","feel bad for",2,0.000290444379901249
"1137","feel like a",2,0.000290444379901249
"1138","feel like i",2,0.000290444379901249
"1139","feel like my",2,0.000290444379901249
"1140","few of us",2,0.000290444379901249
"1141","few things in",2,0.000290444379901249
"1142","few weeks later",2,0.000290444379901249
"1143","figure out what",2,0.000290444379901249
"1144","find out how",2,0.000290444379901249
"1145","find someone who",2,0.000290444379901249
"1146","first installment of",2,0.000290444379901249
"1147","first place i",2,0.000290444379901249
"1148","first time the",2,0.000290444379901249
"1149","fly in the",2,0.000290444379901249
"1150","follow these steps",2,0.000290444379901249
"1151","for a byelection",2,0.000290444379901249
"1152","for a couple",2,0.000290444379901249
"1153","for a day",2,0.000290444379901249
"1154","for a few",2,0.000290444379901249
"1155","for a huge",2,0.000290444379901249
"1156","for a long",2,0.000290444379901249
"1157","for a quick",2,0.000290444379901249
"1158","for a really",2,0.000290444379901249
"1159","for about a",2,0.000290444379901249
"1160","for about minutes",2,0.000290444379901249
"1161","for all the",2,0.000290444379901249
"1162","for and i",2,0.000290444379901249
"1163","for anyone who",2,0.000290444379901249
"1164","for each other",2,0.000290444379901249
"1165","for him to",2,0.000290444379901249
"1166","for in taxes",2,0.000290444379901249
"1167","for just a",2,0.000290444379901249
"1168","for now i",2,0.000290444379901249
"1169","for our first",2,0.000290444379901249
"1170","for quite a",2,0.000290444379901249
"1171","for quite some",2,0.000290444379901249
"1172","for several hours",2,0.000290444379901249
"1173","for some of",2,0.000290444379901249
"1174","for some reason",2,0.000290444379901249
"1175","for the day",2,0.000290444379901249
"1176","for the defense",2,0.000290444379901249
"1177","for the next",2,0.000290444379901249
"1178","for the rt",2,0.000290444379901249
"1179","for the summer",2,0.000290444379901249
"1180","for this to",2,0.000290444379901249
"1181","for us and",2,0.000290444379901249
"1182","for us in",2,0.000290444379901249
"1183","forget what you",2,0.000290444379901249
"1184","forward to hearing",2,0.000290444379901249
"1185","forward to seeing",2,0.000290444379901249
"1186","forward to the",2,0.000290444379901249
"1187","found in christ",2,0.000290444379901249
"1188","four major bowls",2,0.000290444379901249
"1189","free version of",2,0.000290444379901249
"1190","fresh lemon juice",2,0.000290444379901249
"1191","friends and family",2,0.000290444379901249
"1192","from nd to",2,0.000290444379901249
"1193","from the area",2,0.000290444379901249
"1194","from the calendar",2,0.000290444379901249
"1195","from the castle",2,0.000290444379901249
"1196","from the early",2,0.000290444379901249
"1197","from the outside",2,0.000290444379901249
"1198","from the same",2,0.000290444379901249
"1199","front of me",2,0.000290444379901249
"1200","front of my",2,0.000290444379901249
"1201","front of the",2,0.000290444379901249
"1202","fun of myself",2,0.000290444379901249
"1203","g carbohydrate g",2,0.000290444379901249
"1204","g g saturated",2,0.000290444379901249
"1205","g protein g",2,0.000290444379901249
"1206","g saturated mg",2,0.000290444379901249
"1207","george rr martin",2,0.000290444379901249
"1208","get down to",2,0.000290444379901249
"1209","get in the",2,0.000290444379901249
"1210","get to go",2,0.000290444379901249
"1211","get to the",2,0.000290444379901249
"1212","get up and",2,0.000290444379901249
"1213","getting it in",2,0.000290444379901249
"1214","getting ready for",2,0.000290444379901249
"1215","gift from a",2,0.000290444379901249
"1216","give it to",2,0.000290444379901249
"1217","give me a",2,0.000290444379901249
"1218","give them a",2,0.000290444379901249
"1219","gives you a",2,0.000290444379901249
"1220","glad that i",2,0.000290444379901249
"1221","glad to hear",2,0.000290444379901249
"1222","glad to see",2,0.000290444379901249
"1223","go as far",2,0.000290444379901249
"1224","go for a",2,0.000290444379901249
"1225","go to the",2,0.000290444379901249
"1226","go with my",2,0.000290444379901249
"1227","god put me",2,0.000290444379901249
"1228","going on in",2,0.000290444379901249
"1229","going to buy",2,0.000290444379901249
"1230","going to go",2,0.000290444379901249
"1231","going to take",2,0.000290444379901249
"1232","gonna be a",2,0.000290444379901249
"1233","good for the",2,0.000290444379901249
"1234","good for you",2,0.000290444379901249
"1235","good job of",2,0.000290444379901249
"1236","good to me",2,0.000290444379901249
"1237","got a little",2,0.000290444379901249
"1238","gov chris christie",2,0.000290444379901249
"1239","grab them her",2,0.000290444379901249
"1240","guys are awesome",2,0.000290444379901249
"1241","guys in the",2,0.000290444379901249
"1242","had a great",2,0.000290444379901249
"1243","had no idea",2,0.000290444379901249
"1244","had to have",2,0.000290444379901249
"1245","had to make",2,0.000290444379901249
"1246","had to take",2,0.000290444379901249
"1247","happened on the",2,0.000290444379901249
"1248","happened to be",2,0.000290444379901249
"1249","happy valentine s",2,0.000290444379901249
"1250","hard not to",2,0.000290444379901249
"1251","hard toward it",2,0.000290444379901249
"1252","harry potter and",2,0.000290444379901249
"1253","has a son",2,0.000290444379901249
"1254","has already been",2,0.000290444379901249
"1255","has been a",2,0.000290444379901249
"1256","has been so",2,0.000290444379901249
"1257","has its own",2,0.000290444379901249
"1258","has never been",2,0.000290444379901249
"1259","has yet to",2,0.000290444379901249
"1260","have a blog",2,0.000290444379901249
"1261","have a good",2,0.000290444379901249
"1262","have a party",2,0.000290444379901249
"1263","have a real",2,0.000290444379901249
"1264","have a very",2,0.000290444379901249
"1265","have accepted this",2,0.000290444379901249
"1266","have been made",2,0.000290444379901249
"1267","have been the",2,0.000290444379901249
"1268","have gone before",2,0.000290444379901249
"1269","have had a",2,0.000290444379901249
"1270","have had and",2,0.000290444379901249
"1271","have no idea",2,0.000290444379901249
"1272","have some fun",2,0.000290444379901249
"1273","have the most",2,0.000290444379901249
"1274","have time to",2,0.000290444379901249
"1275","have to find",2,0.000290444379901249
"1276","have to go",2,0.000290444379901249
"1277","have to have",2,0.000290444379901249
"1278","have to remind",2,0.000290444379901249
"1279","have worked for",2,0.000290444379901249
"1280","have you ever",2,0.000290444379901249
"1281","he became a",2,0.000290444379901249
"1282","he did not",2,0.000290444379901249
"1283","he didn t",2,0.000290444379901249
"1284","he didnt have",2,0.000290444379901249
"1285","he has an",2,0.000290444379901249
"1286","he has delivered",2,0.000290444379901249
"1287","he has never",2,0.000290444379901249
"1288","he is also",2,0.000290444379901249
"1289","he is going",2,0.000290444379901249
"1290","he is ready",2,0.000290444379901249
"1291","he is still",2,0.000290444379901249
"1292","he s also",2,0.000290444379901249
"1293","he said goodwin",2,0.000290444379901249
"1294","he said he",2,0.000290444379901249
"1295","he said if",2,0.000290444379901249
"1296","he said we",2,0.000290444379901249
"1297","he said would",2,0.000290444379901249
"1298","he says he",2,0.000290444379901249
"1299","he sent me",2,0.000290444379901249
"1300","he wanted to",2,0.000290444379901249
"1301","he wants to",2,0.000290444379901249
"1302","he was on",2,0.000290444379901249
"1303","he was well",2,0.000290444379901249
"1304","he would be",2,0.000290444379901249
"1305","head to the",2,0.000290444379901249
"1306","health care law",2,0.000290444379901249
"1307","heart of the",2,0.000290444379901249
"1308","held on the",2,0.000290444379901249
"1309","here at the",2,0.000290444379901249
"1310","here s the",2,0.000290444379901249
"1311","him in exchange",2,0.000290444379901249
"1312","him the following",2,0.000290444379901249
"1313","him to take",2,0.000290444379901249
"1314","himself in the",2,0.000290444379901249
"1315","his or her",2,0.000290444379901249
"1316","his th birthday",2,0.000290444379901249
"1317","home and i",2,0.000290444379901249
"1318","hook it up",2,0.000290444379901249
"1319","hour and a",2,0.000290444379901249
"1320","hover to grab",2,0.000290444379901249
"1321","how can i",2,0.000290444379901249
"1322","how can we",2,0.000290444379901249
"1323","how great this",2,0.000290444379901249
"1324","how i feel",2,0.000290444379901249
"1325","how this turned",2,0.000290444379901249
"1326","how to play",2,0.000290444379901249
"1327","i also thought",2,0.000290444379901249
"1328","i also wanted",2,0.000290444379901249
"1329","i am going",2,0.000290444379901249
"1330","i am in",2,0.000290444379901249
"1331","i am trying",2,0.000290444379901249
"1332","i came to",2,0.000290444379901249
"1333","i can also",2,0.000290444379901249
"1334","i can do",2,0.000290444379901249
"1335","i can make",2,0.000290444379901249
"1336","i cant even",2,0.000290444379901249
"1337","i could have",2,0.000290444379901249
"1338","i could use",2,0.000290444379901249
"1339","i couldn t",2,0.000290444379901249
"1340","i d done",2,0.000290444379901249
"1341","i d like",2,0.000290444379901249
"1342","i didnt have",2,0.000290444379901249
"1343","i didnt know",2,0.000290444379901249
"1344","i do like",2,0.000290444379901249
"1345","i do now",2,0.000290444379901249
"1346","i dont even",2,0.000290444379901249
"1347","i dont see",2,0.000290444379901249
"1348","i ended up",2,0.000290444379901249
"1349","i feel the",2,0.000290444379901249
"1350","i felt i",2,0.000290444379901249
"1351","i found myself",2,0.000290444379901249
"1352","i gave up",2,0.000290444379901249
"1353","i get up",2,0.000290444379901249
"1354","i give it",2,0.000290444379901249
"1355","i got up",2,0.000290444379901249
"1356","i grew up",2,0.000290444379901249
"1357","i guess i",2,0.000290444379901249
"1358","i guess that",2,0.000290444379901249
"1359","i guess thats",2,0.000290444379901249
"1360","i guess the",2,0.000290444379901249
"1361","i had been",2,0.000290444379901249
"1362","i had no",2,0.000290444379901249
"1363","i hadn t",2,0.000290444379901249
"1364","i have had",2,0.000290444379901249
"1365","i have it",2,0.000290444379901249
"1366","i have just",2,0.000290444379901249
"1367","i have no",2,0.000290444379901249
"1368","i have nothing",2,0.000290444379901249
"1369","i have seen",2,0.000290444379901249
"1370","i have spent",2,0.000290444379901249
"1371","i have the",2,0.000290444379901249
"1372","i have used",2,0.000290444379901249
"1373","i haven t",2,0.000290444379901249
"1374","i just cant",2,0.000290444379901249
"1375","i just knew",2,0.000290444379901249
"1376","i kind of",2,0.000290444379901249
"1377","i know but",2,0.000290444379901249
"1378","i know how",2,0.000290444379901249
"1379","i know im",2,0.000290444379901249
"1380","i know it",2,0.000290444379901249
"1381","i live in",2,0.000290444379901249
"1382","i lost in",2,0.000290444379901249
"1383","i love the",2,0.000290444379901249
"1384","i love them",2,0.000290444379901249
"1385","i love this",2,0.000290444379901249
"1386","i love you",2,0.000290444379901249
"1387","i m afraid",2,0.000290444379901249
"1388","i m on",2,0.000290444379901249
"1389","i m so",2,0.000290444379901249
"1390","i m thinking",2,0.000290444379901249
"1391","i made a",2,0.000290444379901249
"1392","i made it",2,0.000290444379901249
"1393","i managed to",2,0.000290444379901249
"1394","i might have",2,0.000290444379901249
"1395","i moved to",2,0.000290444379901249
"1396","i need is",2,0.000290444379901249
"1397","i only have",2,0.000290444379901249
"1398","i really hope",2,0.000290444379901249
"1399","i really need",2,0.000290444379901249
"1400","i received a",2,0.000290444379901249
"1401","i saw a",2,0.000290444379901249
"1402","i say i",2,0.000290444379901249
"1403","i should be",2,0.000290444379901249
"1404","i started to",2,0.000290444379901249
"1405","i still dont",2,0.000290444379901249
"1406","i suppose it",2,0.000290444379901249
"1407","i talk to",2,0.000290444379901249
"1408","i tell you",2,0.000290444379901249
"1409","i tend to",2,0.000290444379901249
"1410","i think about",2,0.000290444379901249
"1411","i think he",2,0.000290444379901249
"1412","i think im",2,0.000290444379901249
"1413","i think is",2,0.000290444379901249
"1414","i think they",2,0.000290444379901249
"1415","i think we",2,0.000290444379901249
"1416","i told them",2,0.000290444379901249
"1417","i used my",2,0.000290444379901249
"1418","i ve learned",2,0.000290444379901249
"1419","i wanna dance",2,0.000290444379901249
"1420","i was born",2,0.000290444379901249
"1421","i was misquoted",2,0.000290444379901249
"1422","i was not",2,0.000290444379901249
"1423","i was on",2,0.000290444379901249
"1424","i was scared",2,0.000290444379901249
"1425","i was there",2,0.000290444379901249
"1426","i was thinking",2,0.000290444379901249
"1427","i was using",2,0.000290444379901249
"1428","i was wrong",2,0.000290444379901249
"1429","i will have",2,0.000290444379901249
"1430","i will tell",2,0.000290444379901249
"1431","i wish i",2,0.000290444379901249
"1432","i wonder if",2,0.000290444379901249
"1433","ice and fire",2,0.000290444379901249
"1434","if i had",2,0.000290444379901249
"1435","if i have",2,0.000290444379901249
"1436","if the bar",2,0.000290444379901249
"1437","if they cant",2,0.000290444379901249
"1438","if they re",2,0.000290444379901249
"1439","if we had",2,0.000290444379901249
"1440","if you see",2,0.000290444379901249
"1441","if you think",2,0.000290444379901249
"1442","ill be home",2,0.000290444379901249
"1443","im in it",2,0.000290444379901249
"1444","im kind of",2,0.000290444379901249
"1445","im not gonna",2,0.000290444379901249
"1446","im not that",2,0.000290444379901249
"1447","impossible past condition",2,0.000290444379901249
"1448","in a bikini",2,0.000290444379901249
"1449","in a couple",2,0.000290444379901249
"1450","in a few",2,0.000290444379901249
"1451","in a good",2,0.000290444379901249
"1452","in a house",2,0.000290444379901249
"1453","in a lot",2,0.000290444379901249
"1454","in a relationship",2,0.000290444379901249
"1455","in a room",2,0.000290444379901249
"1456","in a saucepan",2,0.000290444379901249
"1457","in all the",2,0.000290444379901249
"1458","in broad daylight",2,0.000290444379901249
"1459","in control of",2,0.000290444379901249
"1460","in excellent condition",2,0.000290444379901249
"1461","in exchange for",2,0.000290444379901249
"1462","in fact he",2,0.000290444379901249
"1463","in fact it",2,0.000290444379901249
"1464","in high school",2,0.000290444379901249
"1465","in his head",2,0.000290444379901249
"1466","in jail and",2,0.000290444379901249
"1467","in less than",2,0.000290444379901249
"1468","in mind that",2,0.000290444379901249
"1469","in newport beach",2,0.000290444379901249
"1470","in no time",2,0.000290444379901249
"1471","in paris but",2,0.000290444379901249
"1472","in real life",2,0.000290444379901249
"1473","in recent years",2,0.000290444379901249
"1474","in san diego",2,0.000290444379901249
"1475","in such a",2,0.000290444379901249
"1476","in such flavors",2,0.000290444379901249
"1477","in the amazon",2,0.000290444379901249
"1478","in the american",2,0.000290444379901249
"1479","in the attic",2,0.000290444379901249
